Recency,Frequency,CustomerTenureDays,WeekendPurchaseRatio,Season_0,Season_1,Season_2,Season_3,Reg_4,Reg_8,Reg_Other,Pers_0,Pers_1,Pers_2,Pers_3
-0.6352045282027348,2.1263064993261467,1.3048426605667993,-0.36718698205477357,False,False,True,False,False,True,False,True,False,False,False
-0.3424767913251859,-0.42702786359792405,0.6752609150314683,-0.5678544387883805,True,False,False,False,False,True,False,False,False,False,True
0.6820702877462353,0.7012512099954441,0.21556630718027422,0.45392255712004087,False,True,False,False,False,True,False,False,False,False,True
-0.9279322650802837,-1.2585307214539572,0.5953140267095215,-0.5678544387883805,False,True,False,False,False,True,False,False,False,False,True
0.9455252509360295,-1.2585307214539572,-0.33406855003311003,-0.5678544387883805,True,False,False,False,False,True,False,False,False,True,False
-0.7230228492659995,0.3380264773322531,-0.05425444090629624,-0.5678544387883805,False,False,False,True,False,True,False,False,False,False,True
-0.8986594913925289,-1.2585307214539572,-1.8330727060696126,-0.5678544387883805,True,False,False,False,False,True,False,False,True,False,False
0.1844331350544022,0.5297493005399376,-0.1641814123489731,0.394791943930896,False,False,True,False,False,True,False,False,False,False,True
1.8237084615686763,-1.2585307214539572,-0.7138162695623573,-0.5678544387883805,True,False,False,False,False,True,False,False,False,True,False
0.4771608719319511,-0.7902525962611153,0.9350883020777954,-0.5678544387883805,False,False,False,True,False,True,False,False,False,False,True
-0.04974905444763695,-0.42702786359792405,-1.6731789294257189,-0.5678544387883805,True,False,False,False,False,True,False,False,True,False,False
1.1504346667503136,0.3380264773322531,-0.6238760202001672,-0.5678544387883805,True,False,False,False,False,True,False,False,False,True,False
-0.22538569657416632,-0.13025164786058943,0.22555966822051757,0.23226722996530383,True,False,False,False,False,True,False,False,False,False,True
-0.8693867177047739,0.3380264773322531,0.05567253053638061,0.29136712595279196,False,False,True,False,False,True,False,False,False,False,True
1.2089802141258235,-1.2585307214539572,0.24554639030100425,-0.5678544387883805,True,False,False,False,False,True,False,False,False,True,False
1.091889119374804,-0.42702786359792405,-1.0835706280513613,-0.5678544387883805,False,False,True,False,False,True,False,False,False,True,False
-0.8986594913925289,2.489531231989338,1.3648028268082595,-0.1466204683303127,False,True,False,False,True,False,False,True,False,False,False
-0.5473862071394702,0.12066906725908323,0.6053073877497649,0.6767792681617955,True,False,False,False,False,True,False,False,False,False,True
-0.5473862071394702,-0.42702786359792405,0.4554069721461146,-0.5678544387883805,True,False,False,False,False,True,False,False,False,False,True
0.8577069298727648,-0.42702786359792405,0.26553311238149097,-0.5678544387883805,False,True,False,False,False,True,False,False,False,True,False
0.9747980246237843,0.3380264773322531,0.6352874708704949,-0.04023797605950164,True,False,False,False,False,True,False,False,False,False,True
-0.3424767913251859,1.2489481408524516,1.1649356060033924,0.6792101933706826,False,True,False,False,True,False,False,True,False,False,False
1.5017079510033724,0.12066906725908323,0.005705725335163862,-0.5678544387883805,True,False,False,False,False,True,False,False,False,True,False
-0.8986594913925289,1.7460369761120562,1.2748625774460693,-0.131154369579996,True,False,False,False,False,True,False,True,False,False,False
-0.6644773018904897,1.3612521583959696,1.2548758553655825,-0.5678544387883805,True,False,False,False,False,True,False,True,False,False,False
0.9747980246237843,0.7012512099954441,-0.13420132922824304,-0.5678544387883805,False,False,True,False,False,True,False,False,False,False,True
-0.16684014919865653,1.2489481408524516,1.154942244963149,-0.5678544387883805,True,False,False,False,False,True,False,True,False,False,False
-0.5181134334517152,2.1263064993261467,1.234889133285096,0.2155980285329357,False,False,False,True,False,True,False,True,False,False,False
-0.07902182813539184,-0.13025164786058943,-0.47397560459651694,1.147899421320753,True,False,False,False,False,True,False,False,True,False,False
-0.7230228492659995,-1.2585307214539572,-2.052926648954966,1.0477758538873287,True,False,False,False,False,True,False,False,True,False,False
-0.13756737551090162,-1.2585307214539572,-1.2834378488562284,-0.5678544387883805,False,False,False,True,False,True,False,False,True,False,False
0.5942519666829706,-1.2585307214539572,0.8651347747960919,2.0251324506911526,True,False,False,False,False,True,False,False,False,False,True
1.7651629141931664,-0.42702786359792405,-0.8437299630855208,-0.5678544387883805,True,False,False,False,False,True,False,False,False,True,False
-0.9572050387680386,-0.13025164786058943,-1.2034909605342814,0.041915703931161195,True,False,False,False,True,False,False,False,True,False,False
-0.6352045282027348,2.057029549674359,1.2548758553655825,0.22418519290718583,False,False,True,False,False,True,False,True,False,False,False
-0.7230228492659995,-1.2585307214539572,-1.8130859839891258,-0.5678544387883805,True,False,False,False,False,True,False,False,True,False,False
-0.6644773018904897,-1.2585307214539572,-0.39402871627457015,1.7950048642498442,False,False,True,False,False,True,False,False,True,False,False
1.1211618930625589,-0.7902525962611153,-1.2234776826147682,-0.5678544387883805,True,False,False,False,False,True,False,False,False,True,False
1.911526782631941,-1.2585307214539572,-0.5439291318782203,-0.5678544387883805,False,False,True,False,False,True,False,False,False,True,False
-0.8693867177047739,1.5649880444253976,0.30550655654246434,-0.3298579084225541,True,False,False,False,False,True,False,True,False,False,False
-0.6352045282027348,0.3380264773322531,1.3148360216070427,1.4427077032080575,False,False,True,False,False,True,False,False,False,False,True
-0.3424767913251859,0.12066906725908323,0.8251613306351185,1.286973066049706,True,False,False,False,False,True,False,False,False,False,True
-0.7230228492659995,0.7012512099954441,1.2748625774460693,-0.5678544387883805,True,False,False,False,False,True,False,True,False,False,False
-0.22538569657416632,0.8563935583878441,1.0450152735204723,0.9873729790613404,True,False,False,False,False,True,False,False,False,False,True
0.8869797035605196,-0.7902525962611153,0.2555397513412476,-0.5678544387883805,False,False,False,True,False,True,False,False,False,True,False
-0.6644773018904897,-0.42702786359792405,-1.0735772670111179,-0.5678544387883805,True,False,False,False,False,True,False,False,True,False,False
-0.22538569657416632,0.3380264773322531,1.1649356060033924,0.21129629913103404,True,False,False,False,False,True,False,False,False,False,True
-0.5473862071394702,-0.42702786359792405,-0.4839689656367603,-0.5678544387883805,True,False,False,False,False,True,False,False,True,False,False
-0.313204017637431,0.12066906725908323,0.5953140267095215,-0.5678544387883805,False,False,True,False,False,True,False,False,False,False,True
-0.48884065976396035,-1.2585307214539572,-0.1441946902684864,-0.5678544387883805,False,False,True,False,False,True,False,False,True,False,False
-0.6352045282027348,0.3380264773322531,1.264869216405826,-0.5678544387883805,False,True,False,False,False,True,False,False,False,False,True
-0.4302951123884506,-0.13025164786058943,-1.6032254021440155,3.6327843221684635,True,False,False,False,False,True,False,False,True,False,False
-0.07902182813539184,0.5297493005399376,0.39544680590465453,-0.5678544387883805,False,False,True,False,False,True,False,False,False,False,True
-0.8693867177047739,0.12066906725908323,-2.1228801762366696,-0.5678544387883805,False,True,False,False,False,True,False,False,True,False,False
0.06734204030338262,1.2489481408524516,-0.11421460714775633,-0.06377778747355924,False,False,True,False,False,True,False,False,False,False,True
0.1551603613666473,-0.42702786359792405,0.6153007487900082,-0.5678544387883805,False,True,False,False,False,True,False,False,False,False,True
1.6480718194421469,-0.7902525962611153,0.39544680590465453,0.9515255385789888,False,False,True,False,False,True,False,False,False,True,False
0.7698886088095,-1.2585307214539572,0.7452144423131718,-0.5678544387883805,True,False,False,False,False,True,False,False,False,True,False
0.008796492927872835,-0.7902525962611153,-0.2441283006709199,2.778417116550122,True,False,False,False,False,True,False,False,True,False,False
-0.8693867177047739,1.4663055509256204,0.9250949410375521,-0.43274617454707887,False,True,False,False,False,True,False,True,False,False,False
-0.07902182813539184,2.3772272144458197,1.035021912480229,-0.5678544387883805,False,False,False,True,False,True,False,True,False,False,False
-0.6937500755782446,1.2489481408524516,1.3248293826472861,-0.5678544387883805,True,False,False,False,False,True,False,True,False,False,False
0.3600697771809315,-0.42702786359792405,0.9750617462387688,-0.5678544387883805,False,False,True,False,False,True,False,False,False,False,True
0.9162524772482745,-0.7902525962611153,-0.2741083837916499,-0.5678544387883805,False,False,True,False,False,True,False,False,False,True,False
1.3846168562523529,0.7012512099954441,0.465400333186358,-0.5678544387883805,False,False,False,True,False,True,False,False,False,False,True
-0.5181134334517152,0.3380264773322531,-1.473311708620852,-0.5678544387883805,True,False,False,False,False,True,False,False,True,False,False
-0.13756737551090162,0.3380264773322531,0.4554069721461146,0.4484291324108558,False,True,False,False,True,False,False,False,False,False,True
-0.4302951123884506,-0.42702786359792405,-1.6232121242245021,-0.5678544387883805,True,False,False,False,False,True,False,False,True,False,False
-0.5473862071394702,-1.2585307214539572,-0.6538561033208973,-0.5678544387883805,True,False,False,False,False,True,False,False,True,False,False
0.1551603613666473,-1.2585307214539572,0.11563269677784072,-0.5678544387883805,False,False,True,False,False,True,False,False,True,False,False
-0.9279322650802837,0.3380264773322531,1.354809465768016,-0.5678544387883805,True,False,False,False,False,False,True,False,False,False,True
0.008796492927872835,0.3380264773322531,1.0550086345607157,1.8152002429082905,False,True,False,False,False,True,False,False,False,False,True
-0.4302951123884506,-0.13025164786058943,0.895114857916822,2.183006342723181,True,False,False,False,False,True,False,False,False,False,True
-0.2839312439496761,-0.7902525962611153,-1.7231457346269357,-0.5678544387883805,True,False,False,False,True,False,False,False,True,False,False
-0.7522956229537544,-1.2585307214539572,-2.1228801762366696,-0.5678544387883805,False,True,False,False,True,False,False,False,True,False,False
-0.45956788607620547,-0.13025164786058943,0.695247637111955,-0.5678544387883805,False,True,False,False,False,True,False,False,False,False,True
-0.6644773018904897,0.3380264773322531,-0.6838361864416272,3.007895911447611,True,False,False,False,False,True,False,False,True,False,False
3.9606209407747834,0.5297493005399376,-0.4040220773148135,-0.35353613465792927,False,True,False,False,False,True,False,False,False,True,False
-0.8986594913925289,-0.7902525962611153,-1.5932320411037721,-0.5678544387883805,True,False,False,False,False,True,False,False,True,False,False
1.2382529878135784,-0.7902525962611153,0.28551983446197765,2.9898294097771103,True,False,False,False,False,True,False,False,False,True,False
-0.7815683966415092,-1.2585307214539572,-2.012953204793993,-0.5678544387883805,False,True,False,False,False,True,False,False,True,False,False
3.5215293354584603,0.12066906725908323,-0.22414157859043318,0.9797493152483515,False,False,True,False,False,True,False,False,False,True,False
1.0040707983115391,-1.2585307214539572,-0.13420132922824304,1.9683802848082044,True,False,False,False,False,True,False,False,False,True,False
-0.020476280759882056,-0.7902525962611153,-1.533271874862312,-0.5678544387883805,True,False,False,False,False,True,False,False,True,False,False
0.06734204030338262,-0.13025164786058943,-0.05425444090629624,-0.5678544387883805,False,False,True,False,False,True,False,False,False,False,True
-0.313204017637431,0.9980274257327787,1.1649356060033924,-0.08146468751969341,False,True,False,False,False,True,False,True,False,False,False
0.33079700349317664,-0.42702786359792405,-1.8230793450293692,-0.5678544387883805,True,False,False,False,False,True,False,False,True,False,False
-0.6937500755782446,2.3772272144458197,1.1849223280838792,-0.5384793425579135,False,False,False,True,False,True,False,True,False,False,False
-0.48884065976396035,0.8563935583878441,1.1849223280838792,0.7505942234097529,False,False,False,True,False,True,False,True,False,False,False
-0.7522956229537544,0.3380264773322531,1.1649356060033924,-0.5678544387883805,False,False,True,False,False,True,False,False,False,False,True
-0.5473862071394702,0.12066906725908323,0.39544680590465453,-0.3578225007405383,False,False,True,False,False,True,False,False,False,False,True
-0.48884065976396035,0.9980274257327787,1.1149688008021756,-0.08183011933882862,True,False,False,False,False,True,False,True,False,False,False
2.20425451950949,-0.7902525962611153,-0.6438627422806539,-0.5678544387883805,False,False,False,True,False,True,False,False,False,True,False
1.4724351773156175,-1.2585307214539572,-1.0635839059708745,-0.5678544387883805,True,False,False,False,False,True,False,False,False,True,False
-0.8401139440170191,-0.7902525962611153,-0.2741083837916499,-0.5678544387883805,False,True,False,False,False,True,False,False,True,False,False
-0.8986594913925289,0.9980274257327787,0.4354202500656279,-0.29389973698684735,True,False,False,False,False,True,False,False,False,False,True
0.506433645619706,0.12066906725908323,0.3754600838241678,-0.2930462955482133,False,True,False,False,False,True,False,False,False,False,True
4.165530356589068,-1.2585307214539572,-0.41401543835505683,-0.5678544387883805,False,True,False,False,False,True,False,False,False,True,False
-0.9572050387680386,-0.13025164786058943,-0.47397560459651694,-0.5678544387883805,False,False,False,True,False,True,False,False,True,False,False
1.940799556319696,-1.2585307214539572,-0.7138162695623573,-0.5678544387883805,False,False,False,True,False,True,False,False,False,True,False
1.1211618930625589,0.3380264773322531,0.21556630718027422,-0.5678544387883805,False,True,False,False,False,False,True,False,False,False,True
-0.8693867177047739,-0.7902525962611153,-2.222813786639103,-0.5678544387883805,True,False,False,False,True,False,False,False,True,False,False
-0.9279322650802837,1.3612521583959696,-0.11421460714775633,-0.5678544387883805,True,False,False,False,False,True,False,False,False,False,True
1.355344082564598,0.12066906725908323,0.6352874708704949,-0.5678544387883805,False,False,True,False,False,True,False,False,False,True,False
-0.576658980827225,-1.2585307214539572,-1.043597183890388,-0.5678544387883805,False,False,False,True,False,False,True,False,True,False,False
1.2089802141258235,-0.13025164786058943,0.495380416307088,2.1450580943295816,False,True,False,False,False,True,False,False,False,True,False
0.09661481399113751,-0.7902525962611153,1.005041829359499,-0.5678544387883805,True,False,False,False,False,True,False,False,False,False,True
-0.8401139440170191,0.5297493005399376,-1.903026233351316,-0.31781641730285415,True,False,False,False,False,True,False,False,True,False,False
-0.7230228492659995,0.3380264773322531,1.1949156891241226,-0.5678544387883805,True,False,False,False,False,True,False,False,False,False,True
-0.13756737551090162,-0.13025164786058943,-0.7537897137233307,-0.5678544387883805,True,False,False,False,False,True,False,False,True,False,False
-0.7815683966415092,2.1927550162520033,1.2049090501643658,-0.45731131350004256,True,False,False,False,False,True,False,True,False,False,False
-0.40102233870069565,-0.13025164786058943,0.4753936942266013,0.5777743141998496,True,False,False,False,False,True,False,False,False,False,True
-0.6644773018904897,0.7012512099954441,-0.6138826591599238,0.7378862844969999,True,False,False,False,False,True,False,False,False,False,True
-0.7815683966415092,1.908949089252978,1.2748625774460693,-0.5678544387883805,True,False,False,False,False,True,False,True,False,False,False
0.9455252509360295,0.7012512099954441,-0.31408182795262335,0.054462414686707365,False,False,False,True,False,True,False,False,False,False,True
-0.6937500755782446,1.2489481408524516,1.2548758553655825,0.18225962566819848,False,False,True,False,True,False,False,True,False,False,False
-0.7522956229537544,0.12066906725908323,0.9350883020777954,-0.5678544387883805,True,False,False,False,False,False,True,False,False,False,True
2.1457089721339804,-0.13025164786058943,0.2355530292607609,-0.5678544387883805,False,True,False,False,False,True,False,False,False,True,False
1.091889119374804,-0.42702786359792405,0.7252277202326851,-0.5678544387883805,False,False,True,False,False,True,False,False,False,False,True
-0.8693867177047739,0.7012512099954441,-1.7930992619086392,3.0719360952287214,True,False,False,False,False,True,False,False,True,False,False
2.4384367090115293,-0.42702786359792405,-0.9136834903672243,-0.5678544387883805,False,False,True,False,False,True,False,False,False,True,False
0.06734204030338262,0.12066906725908323,0.3754600838241678,-0.5678544387883805,True,False,False,False,False,True,False,False,False,False,True
1.6480718194421469,-1.2585307214539572,-0.37404199419408346,2.2885799186622737,True,False,False,False,False,True,False,False,False,True,False
-0.6352045282027348,-0.13025164786058943,-1.5632519579830422,-0.5678544387883805,True,False,False,False,False,True,False,False,True,False,False
-0.7522956229537544,1.7460369761120562,0.7452144423131718,-0.5678544387883805,True,False,False,False,False,True,False,True,False,False,False
1.940799556319696,-0.7902525962611153,-0.9736436566086845,-0.5678544387883805,False,False,False,True,False,True,False,False,False,True,False
3.609347656521725,-0.7902525962611153,-0.2041548565099465,-0.5678544387883805,False,True,False,False,False,True,False,False,False,True,False
-0.9572050387680386,1.1283179536244838,1.2848559384863127,0.4624909176727321,True,False,False,False,False,True,False,True,False,False,False
0.6527975140584805,-0.7902525962611153,-1.4833050696610952,-0.5678544387883805,False,False,False,True,True,False,False,False,True,False,False
-0.4302951123884506,-1.2585307214539572,-0.30408846691238,2.792656569977095,True,False,False,False,False,True,False,False,True,False,False
0.7406158351217451,-0.42702786359792405,0.1955795850997875,-0.5678544387883805,True,False,False,False,False,True,False,False,False,False,True
-0.2546584702619212,-0.42702786359792405,1.1149688008021756,-0.5678544387883805,False,True,False,False,False,True,False,False,False,False,True
-0.2839312439496761,-1.2585307214539572,1.1849223280838792,-0.5678544387883805,True,False,False,False,False,True,False,False,False,False,True
0.5649791929952158,0.8563935583878441,0.14561277989857077,-0.5678544387883805,False,False,True,False,False,True,False,False,False,False,True
-0.48884065976396035,-0.7902525962611153,-0.6338693812404106,-0.5678544387883805,True,False,False,False,False,True,False,False,True,False,False
-0.2839312439496761,-0.7902525962611153,-1.7431324567074225,-0.5678544387883805,True,False,False,False,False,True,False,False,True,False,False
0.8869797035605196,0.12066906725908323,0.44541361110587124,-0.5678544387883805,True,False,False,False,False,True,False,False,False,False,True
-0.8986594913925289,2.057029549674359,1.354809465768016,-0.5678544387883805,False,True,False,False,False,True,False,True,False,False,False
-0.7522956229537544,0.3380264773322531,-0.2441283006709199,-0.5678544387883805,False,False,True,False,True,False,False,False,False,False,True
-0.7815683966415092,0.12066906725908323,1.1849223280838792,0.03223681277688268,False,True,False,False,True,False,False,False,False,False,True
0.1258875876788924,-0.13025164786058943,-0.06424780194653959,-0.5678544387883805,False,False,False,True,False,True,False,False,False,False,True
0.03806926661562773,-0.13025164786058943,0.9350883020777954,-0.5678544387883805,False,False,True,False,False,True,False,False,False,False,True
2.3506183879482645,-0.13025164786058943,-0.28410174483189327,-0.5678544387883805,False,False,False,True,False,True,False,False,False,True,False
-0.04974905444763695,0.12066906725908323,-0.2641150227514066,-0.5678544387883805,False,False,False,True,False,True,False,False,False,False,True
-0.8693867177047739,0.7012512099954441,0.14561277989857077,1.2655178741472206,True,False,False,False,False,True,False,False,False,False,True
-0.45956788607620547,0.3380264773322531,0.22555966822051757,-0.5678544387883805,True,False,False,False,False,True,False,False,False,False,True
2.2335272931972447,-1.2585307214539572,-0.9736436566086845,-0.5678544387883805,False,False,True,False,False,False,True,False,False,True,False
-0.8693867177047739,1.5649880444253976,1.3248293826472861,-0.5678544387883805,False,False,False,True,False,True,False,True,False,False,False
-0.313204017637431,0.3380264773322531,-0.33406855003311003,-0.5678544387883805,False,False,False,True,False,True,False,False,False,False,True
-0.07902182813539184,0.3380264773322531,0.36546672278392445,-0.07940807123525934,False,False,True,False,False,True,False,False,False,False,True
-0.7522956229537544,-0.7902525962611153,-1.1135507111720913,-0.5678544387883805,False,False,False,True,False,True,False,False,True,False,False
-0.9279322650802837,1.2489481408524516,1.3448161047277727,-0.5678544387883805,True,False,False,False,False,True,False,True,False,False,False
-0.8693867177047739,-1.2585307214539572,-2.1228801762366696,-0.5678544387883805,True,False,False,False,False,True,False,False,True,False,False
-0.13756737551090162,1.6580283741333042,1.0550086345607157,1.356933927183199,False,True,False,False,False,True,False,True,False,False,False
-0.8693867177047739,0.3380264773322531,1.2448824943253392,-0.19991527724471536,False,True,False,False,False,True,False,False,False,False,True
-0.6644773018904897,2.4343475532688736,1.294849299526556,0.40805153597937105,False,False,False,True,False,True,False,True,False,False,False
-0.8401139440170191,-0.42702786359792405,0.9750617462387688,0.6210055878975188,True,False,False,False,True,False,False,False,False,False,True
-0.7230228492659995,-0.13025164786058943,0.44541361110587124,-0.5678544387883805,True,False,False,False,False,True,False,False,False,False,True
-0.6937500755782446,-0.42702786359792405,-1.7531258177476656,-0.5678544387883805,True,False,False,False,False,True,False,False,True,False,False
3.9898937144625384,-0.7902525962611153,-0.2741083837916499,-0.5678544387883805,False,True,False,False,False,True,False,False,False,True,False
-0.7230228492659995,-0.13025164786058943,0.5553405825485481,-0.5678544387883805,False,False,False,True,True,False,False,False,False,False,True
-0.6352045282027348,-0.42702786359792405,1.234889133285096,1.8743773989772265,False,False,True,False,False,True,False,False,False,False,True
-0.8108411703292642,-1.2585307214539572,-1.9529930385525327,3.6327843221684635,True,False,False,False,False,True,False,False,True,False,False
-0.313204017637431,-0.7902525962611153,0.7252277202326851,-0.5678544387883805,False,True,False,False,True,False,False,False,False,False,True
0.06734204030338262,-0.13025164786058943,1.0749953566412023,0.12180267121945935,False,False,True,False,False,True,False,False,False,False,True
-0.45956788607620547,0.3380264773322531,1.154942244963149,-0.5678544387883805,False,True,False,False,False,True,False,False,False,False,True
0.7113430614339903,0.12066906725908323,-0.36404863315384006,0.2840233518951749,True,False,False,False,False,True,False,False,False,True,False
0.21370590874215709,0.12066906725908323,0.6153007487900082,0.21976532889102776,False,False,False,True,False,True,False,False,False,False,True
-0.8693867177047739,2.057029549674359,1.3248293826472861,-0.301991226069593,False,False,False,True,False,True,False,True,False,False,False
-0.4302951123884506,-1.2585307214539572,1.1949156891241226,3.6327843221684635,True,False,False,False,False,True,False,False,False,False,True
-0.313204017637431,-1.2585307214539572,-1.8530594281500992,-0.5678544387883805,True,False,False,False,False,True,False,False,True,False,False
-0.576658980827225,0.8563935583878441,-1.8330727060696126,-0.5678544387883805,True,False,False,False,False,True,False,False,True,False,False
-0.5473862071394702,-0.7902525962611153,1.1149688008021756,-0.5678544387883805,True,False,False,False,False,True,False,False,False,False,True
-0.9279322650802837,2.4343475532688736,1.3448161047277727,0.16481511254130163,False,True,False,False,False,True,False,True,False,False,False
0.7113430614339903,-1.2585307214539572,-0.9136834903672243,-0.5678544387883805,True,False,False,False,True,False,False,False,False,True,False
-0.7522956229537544,0.12066906725908323,1.3048426605667993,-0.5678544387883805,False,True,False,False,False,True,False,False,False,False,True
2.1749817458217353,0.7012512099954441,-0.21414821755018984,-0.5678544387883805,False,False,False,True,False,True,False,False,False,True,False
-0.4302951123884506,-1.2585307214539572,-0.6838361864416272,3.6327843221684635,True,False,False,False,False,True,False,False,True,False,False
-0.9572050387680386,1.3612521583959696,1.2748625774460693,-0.5678544387883805,True,False,False,False,False,True,False,True,False,False,False
1.0040707983115391,-0.7902525962611153,-0.2041548565099465,-0.5678544387883805,False,False,True,False,False,True,False,False,False,True,False
-0.9572050387680386,0.7012512099954441,0.9550750241582822,-0.5678544387883805,False,False,True,False,False,True,False,False,False,False,True
-0.22538569657416632,-0.7902525962611153,-1.1934975994940382,3.0698121170917734,True,False,False,False,False,True,False,False,True,False,False
1.2382529878135784,-0.7902525962611153,-1.2134843215745248,1.441146707756197,False,False,False,True,False,True,False,False,False,True,False
