Recency,Frequency,CustomerTenureDays,WeekendPurchaseRatio,Season_0.0,Season_1.0,Season_2.0,Season_3.0,Reg_6.0,Reg_12.0,Reg_Other,Pers_0,Pers_1,Pers_2,TargetSpendingPerSeason
-0.41024847037090584,-0.014152257245977158,-0.7214945871512812,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,0.5886083849067326
-0.6849090434865421,0.5897217293220749,0.7017634604038484,-0.4632204171074844,False,False,True,False,False,True,False,True,False,False,3.044661769789505
-0.745944726401128,-0.014152257245977158,0.9248687759665445,1.5807143675325446,False,False,True,False,False,True,False,True,False,False,4.1871573366149875
1.5022029276194506,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,False,False,True,False,False,True,False,False,False,True,0.0
-0.5831829052955657,-1.0464816558374788,-0.9830663364316834,3.113665456012567,True,False,False,False,False,True,False,False,True,False,0.0
-0.888361319868495,-0.44260766926942663,0.9941083566584158,-0.4632204171074844,False,True,False,False,False,True,False,False,True,False,5.415547507040118
2.224458508775383,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,False,True,False,False,False,True,False,False,False,True,0.0
0.2509714278704408,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,False,False,False,True,False,True,False,False,False,True,0.0
-0.9087065475066902,3.487836747642693,1.8711430454221172,-0.2411261962274814,False,True,False,False,False,True,False,True,False,False,2.50323848177945
1.1156436024937404,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,False,False,True,False,False,True,False,False,False,True,0.0
-0.8476708645921044,0.31818357933880176,0.47865814484115243,-0.4632204171074844,False,True,False,False,False,True,False,False,True,False,2.716399105824943
-0.857843478411202,1.6220511279135768,0.07091394743346667,0.8003533967664467,True,False,False,False,False,True,False,True,False,False,1.3165762763309898
-0.7764625678584209,1.492461907907286,1.740357170781916,0.37022871837679905,True,False,False,False,False,True,False,True,False,False,3.513498058924282
0.6680485944534441,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,False,False,False,True,False,True,False,False,False,True,0.0
1.1970245130465214,-1.0464816558374788,-0.9830663364316834,3.113665456012567,False,False,True,False,False,True,False,False,False,True,0.0
-0.7561173402202257,-0.44260766926942663,-0.43684297764025526,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,1.505647104797826
-0.8374982507730068,0.8193039638916373,1.1710539517598644,-0.4632204171074844,False,True,False,False,False,True,False,True,False,False,3.3732059279316506
-0.8476708645921044,-0.44260766926942663,-0.8522804617914823,-0.4632204171074844,False,True,False,False,True,False,False,False,True,False,0.3701223588383864
-0.48145676710458934,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,0.0
0.15941790349856205,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,False,False,False,True,False,True,False,False,False,True,0.0
1.2478875821420097,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,False,False,True,False,False,True,False,False,False,True,0.0
-0.888361319868495,1.3505129779303036,1.8480631851914935,-0.0329183571832679,False,True,False,False,False,True,False,True,False,False,3.8347597129884856
-0.16610573871256246,-0.44260766926942663,0.5017380050717762,-0.4632204171074844,False,False,True,False,False,True,False,False,False,True,4.095303064014829
-0.6950816573056398,-0.44260766926942663,-0.6060952859981625,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,1.0243096331804977
-0.8273256369539091,1.8516333624831394,1.7865168912431637,0.3688648162165154,True,False,False,False,False,True,False,True,False,False,3.303389127007229
-0.6950816573056398,-0.014152257245977158,-0.0906450741808994,0.6927244077422883,True,False,False,False,False,True,False,False,True,False,1.9645765315604178
1.095298374855545,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,False,False,True,False,False,True,False,False,False,True,0.0
-0.8985339336875926,0.31818357933880176,0.10938038115117288,1.3473020618792082,False,False,False,True,False,True,False,True,False,False,2.132031709149957
-0.13558789725526954,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,0.0
-0.49162938092368696,1.018177141345525,0.6017507327378123,-0.4632204171074844,False,False,False,True,False,True,False,True,False,False,2.428722822687021
2.8653331793785344,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,False,True,False,False,False,True,False,False,False,True,0.0
-0.4712841532854917,0.31818357933880176,0.8479359085311321,-0.4632204171074844,False,False,False,True,False,True,False,True,False,False,3.4537712319792164
2.305839419328164,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,False,True,False,False,False,True,False,False,False,True,0.0
1.7666908869159892,-1.0464816558374788,-0.9830663364316834,3.113665456012567,False,False,True,False,False,True,False,False,False,True,0.0
0.43407847661419835,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,False,False,False,True,False,True,False,False,False,True,0.0
-0.8781887060493974,-0.44260766926942663,-0.906133468996271,-0.4632204171074844,False,True,False,False,False,True,False,False,True,False,0.210116424690257
-0.7561173402202257,-0.44260766926942663,-0.5676288522804563,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,1.1373254780556208
1.4411672447048647,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,False,False,True,False,False,True,False,False,False,True,0.0
-0.25765926308444126,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,0.0
-0.48145676710458934,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,0.0
-0.1966235801698554,1.193595715890128,1.2787599661694418,0.37076851703967767,False,True,False,False,False,True,False,True,False,False,3.1511669683616232
-0.3593854012754176,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,0.0
-0.8069804093157138,-0.44260766926942663,-0.7676543076125286,3.113665456012567,True,False,False,False,False,True,False,False,True,False,0.5887784926477901
-0.6137007467528587,-0.014152257245977158,-0.4445362643837965,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,1.1750205227285184
-0.888361319868495,-0.44260766926942663,-0.19065780184693554,-0.4632204171074844,False,True,False,False,False,True,False,False,True,False,2.173433359954464
1.8480717974687704,-0.44260766926942663,-0.9830663364316834,-0.4632204171074844,False,False,True,False,False,True,False,False,False,True,0.0
-0.918879161325788,0.31818357933880176,0.9017889157359207,-0.4632204171074844,True,False,False,False,False,True,False,True,False,False,3.578778201051027
-0.3695580150945153,-0.44260766926942663,-0.9830663364316834,3.113665456012567,True,False,False,False,False,True,False,False,True,False,0.0
-0.4204210841900035,-0.014152257245977158,0.36325884368803385,-0.4632204171074844,False,False,True,False,False,True,False,True,False,False,2.947170514175581
-0.6849090434865421,0.31818357933880176,0.7248433206344722,-0.4632204171074844,False,False,True,False,False,True,False,True,False,False,3.214156205891666
-0.8069804093157138,-0.44260766926942663,0.20169982207366777,3.113665456012567,True,False,False,False,False,True,False,False,True,False,3.2424898497802976
-0.4204210841900035,-0.44260766926942663,-0.8292006015608586,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,0.41913545814069575
0.43407847661419835,-0.014152257245977158,-0.006018920001945749,0.17981524547589556,False,False,True,False,False,True,False,False,False,True,2.2151025258110644
1.9904883909361373,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,False,True,False,False,False,True,False,False,False,True,0.0
-0.5119746085618823,1.193595715890128,1.5326384287063026,0.6199210796823902,True,False,False,False,False,True,False,True,False,False,3.493976675866739
-0.7561173402202257,1.6220511279135768,1.64034444311588,-0.04936585327541266,True,False,False,False,False,True,False,True,False,False,3.453327167485157
-0.5526650638382729,-0.014152257245977158,1.5634115756804676,-0.4632204171074844,True,False,False,False,True,False,False,True,False,False,5.541196299123218
-0.5628376776573705,-0.44260766926942663,-0.6907214401771162,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,0.8033980961964517
0.40356063515690543,-1.0464816558374788,-0.9830663364316834,3.113665456012567,False,False,False,True,False,True,False,False,False,True,0.0
2.3567024884236525,-0.44260766926942663,-0.6984147269206574,-0.4632204171074844,False,True,False,False,False,True,False,False,False,True,0.7755103196915126
1.9497979356597468,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,False,False,True,False,True,False,False,False,False,True,0.0
0.46459631807149127,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,False,False,False,True,False,True,False,False,False,True,0.0
1.5835838381722316,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,False,False,True,False,True,False,False,False,False,True,0.0
-0.7662899540393233,1.8516333624831394,0.8556291952746733,-0.4632204171074844,False,False,False,True,False,True,False,True,False,False,2.1871587198652813
-0.6950816573056398,-0.014152257245977158,0.9171754892230032,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,4.140395877425803
0.9732270090263734,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,False,False,False,True,False,True,False,False,False,True,0.0
-0.4000758565518082,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,0.0
-0.8171530231348115,-0.44260766926942663,1.163360665016323,-0.4632204171074844,False,True,False,False,False,True,False,False,True,False,5.879221562083822
-0.8476708645921044,2.306449400784529,1.771130317756081,-0.4632204171074844,False,False,False,True,False,True,False,True,False,False,2.9560727464373477
-0.2881771045417342,-0.44260766926942663,-0.6599482932029512,-0.4632204171074844,True,False,False,False,True,False,False,False,True,False,0.8822768589050222
-0.21696880780805067,1.3505129779303036,0.9248687759665445,-0.4632204171074844,False,True,False,False,False,True,False,True,False,False,2.5863850227506395
-0.8476708645921044,2.306449400784529,1.3556928336048542,-0.4632204171074844,True,False,False,False,False,True,False,True,False,False,2.627560855453643
-0.9087065475066902,1.3505129779303036,1.8095967514737874,-0.3960488514150894,False,True,False,False,True,False,False,True,False,False,3.6979239587231887
-0.5119746085618823,0.5897217293220749,0.3940319906621988,0.8615521284925343,False,False,True,False,False,True,False,True,False,False,2.3295285303494904
-0.8985339336875926,2.2259251144816283,1.1710539517598644,0.33631877806052707,True,False,False,False,False,True,False,True,False,False,2.361083184580815
-0.48145676710458934,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,True,False,False,False,True,False,False,False,True,False,0.0
-0.6747364296674445,0.8193039638916373,1.2172136722211118,-0.4632204171074844,False,True,False,False,False,False,True,True,False,False,3.476769757650439
0.08820960676487856,-0.44260766926942663,-0.34452353671776037,-0.4632204171074844,False,False,False,True,False,True,False,False,False,True,1.7451205164342227
-0.8374982507730068,2.1407970022440934,1.548025002193385,0.4698802454455724,False,False,True,False,False,True,False,True,False,False,2.908956416756237
0.15941790349856205,0.31818357933880176,0.9941083566584158,-0.4632204171074844,False,False,True,False,True,False,False,True,False,False,3.7167353685431603
-0.6340459743910539,-0.014152257245977158,1.1864405252469468,2.6145651016237226,False,False,True,False,False,True,False,True,False,False,4.696664461226154
-0.7764625678584209,0.31818357933880176,1.3095331131436065,1.667690315815099,False,True,False,False,False,True,False,True,False,False,4.304565978606408
-0.8680160922302997,2.050506539937026,1.771130317756081,0.13292722841252388,False,True,False,False,False,True,False,True,False,False,3.114945327495638
-0.6137007467528587,2.8839627610746414,1.57879814916755,-0.4632204171074844,False,False,False,True,False,True,False,True,False,False,2.6224619843293464
-0.6849090434865421,0.31818357933880176,0.23247296904783274,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,2.294584022886374
-0.45093892564729643,-0.44260766926942663,-0.9830663364316834,3.113665456012567,True,False,False,False,False,True,False,False,True,False,0.0
-0.7561173402202257,1.492461907907286,1.6634243033465037,-0.4632204171074844,True,False,False,False,False,True,False,True,False,False,3.653957073514985
0.16959051731765967,-0.014152257245977158,1.001801643401957,-0.4632204171074844,False,False,False,True,False,True,False,False,False,True,4.312677495769894
0.6477033668152488,-0.014152257245977158,-0.20604437533401804,-0.4632204171074844,False,False,True,False,False,True,False,False,False,True,1.6969232993406995
-0.49162938092368696,1.018177141345525,1.5249451419627613,3.0060899410315125,False,True,False,False,False,True,False,True,False,False,3.6543955132491113
-0.15593312489346484,-1.0464816558374788,-0.9830663364316834,3.113665456012567,True,False,False,False,False,True,False,False,True,False,0.0
0.2611440416895385,-0.44260766926942663,-0.8215073148173173,3.113665456012567,False,False,False,True,False,True,False,False,False,True,0.4436315031697684
2.672053516815679,-0.44260766926942663,-0.9522931894575184,-0.4632204171074844,False,True,False,False,False,True,False,False,False,True,0.08442460826472693
-0.2678318769035389,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,0.0
2.143077598222602,1.193595715890128,-0.45222955112733776,-0.4632204171074844,False,True,False,False,False,True,False,False,False,True,0.7338940459660136
-0.7154268849438351,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,0.0
1.7768635007350868,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,False,False,True,False,False,True,False,False,False,True,0.0
-0.8374982507730068,0.5897217293220749,1.1248942312986168,-0.4632204171074844,True,False,False,False,False,True,False,True,False,False,3.7445886034871756
-0.6340459743910539,-0.44260766926942663,0.7479231808650959,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,4.7330979271450815
-0.6238733605719563,1.193595715890128,1.001801643401957,-0.4632204171074844,True,False,False,False,False,True,False,True,False,False,2.734301987146923
-0.3085223321799294,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,0.0
-0.4204210841900035,-0.44260766926942663,-0.8830536087656473,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,0.27379096435244155
-0.6747364296674445,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,0.0
0.43407847661419835,-0.44260766926942663,-0.9830663364316834,-0.4632204171074844,False,False,False,True,False,True,False,False,False,True,0.0
0.08820960676487856,1.193595715890128,0.055527373946384184,0.06279221129252283,False,False,True,False,False,True,False,True,False,False,1.4585305294098598
-0.8985339336875926,1.018177141345525,1.540331715449844,0.5035054945465836,False,False,True,False,False,True,False,True,False,False,3.6747134627447307
1.8684170251069656,-0.44260766926942663,-0.6753348666900337,-0.4632204171074844,False,True,False,False,False,True,False,False,False,True,0.8640547786901106
-0.48145676710458934,-0.44260766926942663,-0.6984147269206574,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,0.7859277475295646
-0.918879161325788,1.018177141345525,1.4864787082450552,-0.4632204171074844,True,False,False,False,False,True,False,True,False,False,3.5836927661138347
-0.8781887060493974,0.5897217293220749,1.7788236044996224,0.5773282005274395,False,True,False,False,False,True,False,True,False,False,4.800960612571244
-0.7662899540393233,0.8193039638916373,1.4095458408096428,0.32369447497892684,False,False,False,True,False,False,True,True,False,False,3.881125373139191
-0.9087065475066902,1.7412616543237192,0.4094185641492813,-0.4632204171074844,True,False,False,False,False,True,False,True,False,False,1.7343520560686496
2.254976350232676,-0.44260766926942663,-0.683028153433575,-0.4632204171074844,False,True,False,False,False,True,False,False,False,True,0.8217194644059695
-0.2780044907226365,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,0.0
-0.918879161325788,0.8193039638916373,1.0094949301454983,-0.4632204171074844,False,False,True,False,False,True,False,True,False,False,3.174127273860392
-0.5424924500191752,0.8193039638916373,0.9633352096842507,-0.4405818989231804,False,False,False,True,False,True,False,True,False,False,3.174780326274284
0.24079881405134318,-0.44260766926942663,-0.32913696323067787,-0.4632204171074844,False,False,False,True,False,True,False,False,False,True,1.8305399889966865
-0.857843478411202,1.9543869644983554,1.740357170781916,2.4563744622340957,False,True,False,False,False,True,False,True,False,False,3.270462437141015
-0.8781887060493974,1.193595715890128,-0.683028153433575,-0.2503105437074814,True,False,False,False,False,True,False,False,True,False,0.41973338464366977
-0.7052542711247375,-0.44260766926942663,-0.8292006015608586,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,0.42255870748385677
-0.6238733605719563,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,0.0
-0.745944726401128,0.8193039638916373,0.5555910122765648,-0.4632204171074844,True,False,False,False,False,True,False,True,False,False,2.467488855412358
0.02717392385029271,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,0.0
2.143077598222602,3.2582545130731297,-0.43684297764025526,-0.4632204171074844,False,True,False,False,False,True,False,True,False,False,0.4976166617988974
-0.2678318769035389,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,0.0
-0.25765926308444126,-0.44260766926942663,0.34787227020095135,-0.4632204171074844,False,False,True,False,False,True,False,False,False,True,3.7200270206469668
-0.7561173402202257,1.193595715890128,-0.9753730496881422,-0.4632204171074844,True,False,False,False,False,True,False,True,False,False,0.011780747457243054
-0.6238733605719563,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,0.0
0.23062620023224553,1.8516333624831394,-0.3522168234613016,-0.4632204171074844,False,False,False,True,False,True,False,True,False,False,0.7666854913409564
-0.4712841532854917,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,0.0
-0.7154268849438351,-0.44260766926942663,-0.8984401822527297,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,0.2303170642995707
-0.8781887060493974,1.8516333624831394,1.8172900382173285,1.2342847430172856,False,True,False,False,False,True,False,True,False,False,3.3415141118091216
-0.5323198362000775,1.7412616543237192,0.9864150699148745,-0.4632204171074844,True,False,False,False,False,True,False,True,False,False,2.4030212381401483
-0.2881771045417342,1.3505129779303036,0.7094567471473897,-0.4632204171074844,False,False,True,False,False,True,False,True,False,False,2.3720956812277976
-0.4000758565518082,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,0.0
2.3567024884236525,-0.44260766926942663,-0.9830663364316834,-0.4632204171074844,False,True,False,False,False,True,False,False,False,True,0.0
-0.6747364296674445,0.8193039638916373,0.3709521304315751,0.771656848612533,True,False,False,False,False,True,False,True,False,False,2.1657948368163256
-0.8171530231348115,-0.44260766926942663,0.032447513715760455,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,2.76999733596545
0.43407847661419835,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,False,False,False,True,False,True,False,False,False,True,0.0
-0.1254152834361719,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,0.0
-0.3085223321799294,0.5897217293220749,0.46327157135407,-0.4632204171074844,False,False,True,False,False,True,False,True,False,False,2.5045765111879157
1.542893382895841,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,False,False,True,False,False,True,False,False,False,True,0.0
0.16959051731765967,0.31818357933880176,0.07091394743346667,0.13292722841252388,False,False,True,False,False,True,False,False,False,True,1.9887949796856992
-0.46111153946639405,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,True,False,False,False,True,False,False,False,True,False,0.0
-0.8374982507730068,-0.014152257245977158,-0.5137758450756676,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,1.0390490465448698
-0.22714142162714832,-0.44260766926942663,0.9017889157359207,3.113665456012567,False,True,False,False,False,True,False,False,True,False,5.157968051077523
-0.918879161325788,0.8193039638916373,1.8403698984479524,-0.1754250020288597,False,True,False,False,False,True,False,True,False,False,4.466324930923532
-0.6747364296674445,0.31818357933880176,1.3710794070919365,-0.4632204171074844,True,False,False,False,False,True,False,True,False,False,4.452711427478853
-0.48145676710458934,-0.44260766926942663,0.8864023422488383,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,5.171202184269655
-0.5018019947427846,-0.44260766926942663,1.1787472385034055,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,5.933015613381755
2.254976350232676,-0.44260766926942663,-0.936906615970436,-0.4632204171074844,False,True,False,False,False,True,False,False,False,True,0.12648245634763772
-0.7052542711247375,0.5897217293220749,0.2478595425349152,-0.4632204171074844,False,False,False,True,False,True,False,True,False,False,2.1286318672869653
-0.2678318769035389,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,0.0
-0.4712841532854917,-0.014152257245977158,-0.9753730496881422,-0.4632204171074844,True,False,False,False,False,True,False,False,True,False,0.01655819552220589
-0.8374982507730068,1.6220511279135768,1.2095203854775705,-0.4632204171074844,True,False,False,False,False,True,False,True,False,False,2.7120032517926767
2.8551605655594368,-1.0464816558374788,-0.9830663364316834,-0.4632204171074844,False,True,False,False,False,True,False,False,False,True,0.0
